YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,23,3,AA,1228,N483AA,TUS,DFW,815,809,-6,9,818,137,123,101,813,1159,13,1232,1212,-20,0,0,,,,,,
2015,6,25,4,EV,5144,N854AS,ATL,EVV,1001,1000,-1,27,1027,85,84,54,350,1021,3,1026,1024,-2,0,0,,,,,,
2015,5,3,7,DL,1496,N374NW,MSP,LGA,1325,1317,-8,14,1331,166,153,132,1020,1643,7,1711,1650,-21,0,0,,,,,,
2015,11,24,2,WN,255,N236WN,MDW,SFO,1545,1620,35,21,1641,285,300,273,1855,1914,6,1830,1920,50,0,0,,15,0,10,25,0
2015,6,25,4,WN,686,N8319F,MDW,AUS,1410,1417,7,7,1424,150,160,125,972,1629,28,1640,1657,17,0,0,,10,0,0,7,0
2015,7,19,7,EV,5541,N600QX,ATL,AGS,905,901,-4,19,920,55,52,29,143,949,4,1000,953,-7,0,0,,,,,,
2015,7,25,6,DL,2251,N949DL,CLT,ATL,1200,1155,-5,19,1214,85,72,47,226,1301,6,1325,1307,-18,0,0,,,,,,
2015,11,18,3,UA,1614,N47414,IAH,MIA,715,715,0,13,728,147,131,114,964,1022,4,1042,1026,-16,0,0,,,,,,
2015,2,27,5,DL,1114,N366NW,SLC,BWI,1710,1713,3,13,1726,240,230,211,1865,2257,6,2310,2303,-7,0,0,,,,,,
2015,11,13,5,DL,2077,N920DE,MSP,STL,1725,1729,4,17,1746,92,83,62,448,1848,4,1857,1852,-5,0,0,,,,,,
2015,5,13,3,EV,4162,N14162,LNK,ORD,735,723,-12,5,728,95,75,64,466,832,6,910,838,-32,0,0,,,,,,
2015,6,21,7,US,1840,N762US,IAH,CLT,1340,1335,-5,10,1345,157,148,125,912,1650,13,1717,1703,-14,0,0,,,,,,
2015,5,25,1,WN,369,N8653A,IND,PHX,1545,1544,-1,8,1552,230,216,203,1488,1615,5,1635,1620,-15,0,0,,,,,,
2015,6,17,3,AA,1525,N3AFAA,DFW,PDX,855,853,-2,31,924,240,251,211,1616,1055,9,1055,1104,9,0,0,,,,,,
2015,5,26,2,WN,4719,N376SW,TUS,LAX,850,941,51,7,948,95,91,75,451,1103,9,1025,1112,47,0,0,,0,0,3,44,0
2015,6,26,5,MQ,3078,N662MQ,ORD,GRR,1659,1838,99,22,1900,65,52,26,137,2026,4,1904,2030,86,0,0,,0,0,78,8,0
2015,2,20,5,DL,1941,N949DL,MHT,ATL,633,642,9,11,653,197,161,143,952,916,7,950,923,-27,0,0,,,,,,
2015,7,5,7,NK,192,N515NK,MSP,DTW,1155,1200,5,8,1208,95,89,74,528,1422,7,1430,1429,-1,0,0,,,,,,
2015,7,23,4,AA,691,N181UW,CLT,MCO,1300,1258,-2,17,1315,95,106,76,468,1431,13,1435,1444,9,0,0,,,,,,
2015,12,31,4,OO,4659,N625CA,SLC,BZN,1525,1522,-3,28,1550,88,86,54,347,1644,4,1653,1648,-5,0,0,,,,,,
2015,3,1,7,WN,3971,N718SW,BNA,BWI,930,930,0,8,938,100,93,79,587,1157,6,1210,1203,-7,0,0,,,,,,
2015,3,24,2,AS,589,N611AS,PSP,SEA,1545,1538,-7,8,1546,164,164,150,987,1816,6,1829,1822,-7,0,0,,,,,,
2015,10,1,4,WN,2469,N366SW,12889,13891,2040,2056,16,9,2105,50,50,36,197,2141,5,2130,2146,16,0,0,,0,0,1,15,0
2015,9,6,7,B6,270,N306JB,FLL,BOS,1700,1649,-11,10,1659,192,183,167,1237,1946,6,2012,1952,-20,0,0,,,,,,
2015,2,19,4,WN,2251,N8648A,PHX,LAS,620,616,-4,9,625,65,57,43,255,608,5,625,613,-12,0,0,,,,,,
2015,7,2,4,OO,6530,N145SY,SFO,MCI,1710,1717,7,15,1732,225,213,191,1499,2243,7,2255,2250,-5,0,0,,,,,,
2015,8,15,6,AA,97,N3GBAA,DCA,DFW,1220,,,,,192,,,1192,,,1432,,,0,1,C,,,,,
2015,8,9,7,WN,435,N563WN,RDU,PHX,1800,1808,8,7,1815,280,255,241,1891,1916,7,1940,1923,-17,0,0,,,,,,
2015,10,30,5,DL,1397,N549US,13487,14747,1435,1437,2,13,1450,216,230,211,1399,1621,6,1611,1627,16,0,0,,16,0,0,0,0
2015,10,19,1,DL,393,N920DL,13930,10397,1245,1245,0,23,1308,120,113,82,606,1530,8,1545,1538,-7,0,0,,,,,,
2015,7,25,6,DL,2647,N899AT,LFT,ATL,600,555,-5,15,610,100,102,74,503,824,13,840,837,-3,0,0,,,,,,
2015,4,19,7,DL,2549,N3745B,BOS,MSP,1844,1851,7,14,1905,195,172,152,1124,2037,6,2059,2043,-16,0,0,,,,,,
2015,3,15,7,DL,2087,N896AT,MCI,MSP,916,1150,154,11,1201,83,78,61,393,1302,6,1039,1308,149,0,0,,0,0,137,12,0
2015,11,13,5,NK,199,N603NK,IAH,LAS,2040,2133,53,17,2150,195,193,164,1222,2234,12,2155,2246,51,0,0,,0,0,0,51,0
2015,9,25,5,OO,6483,N789SK,ASE,LAX,918,911,-7,15,926,125,125,103,737,1009,7,1023,1016,-7,0,0,,,,,,
2015,1,25,7,UA,1474,N36272,SNA,SFO,800,754,-6,13,807,94,74,56,372,903,5,934,908,-26,0,0,,,,,,
2015,4,21,2,DL,864,N963DN,MSP,MSN,2146,2140,-6,18,2158,55,61,38,228,2236,5,2241,2241,0,0,0,,,,,,
2015,6,4,4,DL,1902,N958DN,MSP,PDX,655,653,-2,18,711,220,210,188,1426,819,4,835,823,-12,0,0,,,,,,
2015,1,3,6,MQ,3100,N812MQ,ORD,MSN,1500,1651,111,14,1705,53,46,29,108,1734,3,1553,1737,104,0,0,,0,0,0,94,10
2015,4,26,7,WN,198,N359SW,BWI,TPA,1215,1208,-7,11,1219,140,140,124,842,1423,5,1435,1428,-7,0,0,,,,,,
2015,1,3,6,WN,1192,N388SW,BOS,BWI,1425,1431,6,9,1440,100,93,80,369,1600,4,1605,1604,-1,0,0,,,,,,
2015,1,15,4,AA,2209,N3JWAA,DFW,SNA,2100,2114,14,11,2125,190,179,162,1205,2207,6,2210,2213,3,0,0,,,,,,
2015,11,16,1,UA,251,N69826,IAD,PDX,1740,1740,0,14,1754,352,343,321,2327,2015,8,2032,2023,-9,0,0,,,,,,
2015,7,19,7,AA,2035,N708UW,DCA,CLT,2010,2011,1,13,2024,89,77,59,331,2123,5,2139,2128,-11,0,0,,,,,,
2015,10,16,5,UA,1107,N69810,12264,13204,1234,1232,-2,17,1249,137,131,105,758,1434,9,1451,1443,-8,0,0,,,,,,
2015,10,21,3,AA,1087,N007AA,11298,10397,1330,1321,-9,11,1332,131,111,90,731,1602,10,1641,1612,-29,0,0,,,,,,
2015,3,7,6,WN,1330,N231WN,MDW,SMF,1735,1739,4,25,1804,270,272,243,1790,2007,4,2005,2011,6,0,0,,,,,,
2015,1,19,1,WN,2321,N642WN,CHS,BWI,800,752,-8,10,802,95,86,70,472,912,6,935,918,-17,0,0,,,,,,
2015,7,13,1,OO,2878,N864AS,ABQ,LAX,605,646,41,8,654,118,110,96,677,730,6,703,736,33,0,0,,0,0,33,0,0
2015,3,9,1,WN,2940,N637SW,BDL,ATL,545,543,-2,10,553,160,169,148,859,821,11,825,832,7,0,0,,,,,,
2015,3,27,5,OO,6280,N119SY,DCA,ORD,1545,1544,-1,15,1559,130,127,99,612,1638,13,1655,1651,-4,0,0,,,,,,
2015,11,15,7,DL,1927,N588NW,FLL,ATL,745,739,-6,13,752,113,107,84,581,916,10,938,926,-12,0,0,,,,,,
2015,11,17,2,AA,1529,N4XSAA,ORD,RDU,1840,1837,-3,16,1853,119,112,93,646,2126,3,2139,2129,-10,0,0,,,,,,
2015,7,24,5,B6,454,N715JB,PBI,JFK,1952,1943,-9,9,1952,176,157,144,1028,2216,4,2248,2220,-28,0,0,,,,,,
2015,12,7,1,MQ,3393,N932MQ,SUX,ORD,553,650,57,31,721,117,,,436,1052,16,750,1108,,1,0,,,,,,
2015,12,13,7,UA,1102,N454UA,FLL,EWR,706,658,-8,10,708,174,153,138,1065,926,5,1000,931,-29,0,0,,,,,,
2015,6,25,4,DL,1382,N553NW,ATL,DEN,940,941,1,13,954,190,178,151,1199,1025,14,1050,1039,-11,0,0,,,,,,
2015,10,20,2,WN,357,N7717D,14679,14747,1845,1843,-2,8,1851,170,171,155,1050,2126,8,2135,2134,-1,0,0,,,,,,
2015,7,5,7,UA,1612,N17244,EWR,DFW,1335,1342,7,12,1354,215,194,172,1372,1546,10,1610,1556,-14,0,0,,,,,,
2015,2,7,6,AS,709,N767AS,SLC,SJC,645,638,-7,14,652,123,121,104,584,736,3,748,739,-9,0,0,,,,,,
2015,6,21,7,WN,4124,N8610A,PIT,LAS,745,743,-2,7,750,275,260,249,1910,859,4,920,903,-17,0,0,,,,,,
2015,8,17,1,WN,2983,N729SW,STL,DAL,730,728,-2,9,737,100,88,73,546,850,6,910,856,-14,0,0,,,,,,
2015,8,22,6,OO,3491,N227AG,FAT,SEA,1635,1633,-2,12,1645,123,123,105,748,1830,6,1838,1836,-2,0,0,,,,,,
2015,5,7,4,WN,3833,N225WN,RDU,LAS,1405,1402,-3,10,1412,295,288,271,2026,1543,7,1600,1550,-10,0,0,,,,,,
2015,6,20,6,UA,690,N845UA,IAH,EWR,1436,1436,0,25,1501,232,242,192,1400,1913,25,1928,1938,10,0,0,,,,,,
2015,7,16,4,OO,6196,N742SK,MKE,IAH,720,708,-12,14,722,164,151,132,984,934,5,1004,939,-25,0,0,,,,,,
2015,7,24,5,AS,130,N565AS,ANC,PDX,605,558,-7,8,606,211,206,194,1542,1020,4,1036,1024,-12,0,0,,,,,,
2015,12,26,6,OO,4647,N447SW,SLC,GTF,1059,1057,-2,18,1115,104,108,85,463,1240,5,1243,1245,2,0,0,,,,,,
2015,10,5,1,EV,2831,N684JW,15412,11298,1921,1918,-3,12,1930,151,144,118,771,2028,14,2052,2042,-10,0,0,,,,,,
2015,8,28,5,UA,1268,N14231,IAH,BWI,1914,1918,4,27,1945,183,194,160,1235,2325,7,2317,2332,15,0,0,,15,0,0,0,0
2015,5,1,5,AS,116,N408AS,FAI,SEA,625,617,-8,8,625,210,199,184,1533,1029,7,1055,1036,-19,0,0,,,,,,
2015,9,1,2,OO,4705,N611SK,BOI,SLC,745,736,-9,15,751,73,65,45,290,836,5,858,841,-17,0,0,,,,,,
2015,6,13,6,B6,1816,N324JB,JFK,SYR,2243,2237,-6,34,2311,76,78,39,209,2350,5,2359,2355,-4,0,0,,,,,,
2015,11,8,7,AA,1926,N977UY,LAX,PHL,1355,1430,35,16,1446,308,298,278,2402,2224,4,2203,2228,25,0,0,,0,0,25,0,0
2015,9,29,2,AA,2381,N869AA,LAX,MCO,805,801,-4,25,826,280,299,266,2218,1552,8,1545,1600,15,0,0,,15,0,0,0,0
2015,1,29,4,NK,200,N503NK,IAH,ORD,615,608,-7,10,618,152,191,131,925,829,50,847,919,32,0,0,,32,0,0,0,0
2015,4,30,4,OO,4516,N631SK,LAX,SJC,1120,1117,-3,21,1138,83,73,49,308,1227,3,1243,1230,-13,0,0,,,,,,
2015,1,22,4,OO,4681,N825SK,EUG,SLC,600,555,-5,13,608,115,103,86,618,834,4,855,838,-17,0,0,,,,,,
2015,12,21,1,WN,783,N750SA,LAS,PIT,820,819,-1,11,830,245,230,213,1910,1503,6,1525,1509,-16,0,0,,,,,,
2015,8,5,3,DL,1862,N318NB,ATL,MSY,1355,1355,0,15,1410,93,87,65,425,1415,7,1428,1422,-6,0,0,,,,,,
2015,4,26,7,B6,2679,N298JB,BOS,EWR,1850,1858,8,21,1919,92,87,58,200,2017,8,2022,2025,3,0,0,,,,,,
2015,7,18,6,F9,1024,N922FR,ATL,PHL,715,711,-4,15,726,125,119,98,666,904,6,920,910,-10,0,0,,,,,,
2015,1,12,1,EV,5955,N16170,MEM,DEN,1530,1527,-3,10,1537,167,147,130,872,1647,7,1717,1654,-23,0,0,,,,,,
2015,10,17,6,WN,2678,N617SW,12889,14831,845,840,-5,11,851,85,78,62,386,953,5,1010,958,-12,0,0,,,,,,
2015,6,30,2,OO,2895,N465SW,SAN,LAX,1825,1838,13,22,1900,45,52,24,109,1924,6,1910,1930,20,0,0,,7,0,0,13,0
2015,11,21,6,WN,3072,N951WN,MSY,HOU,1225,1215,-10,5,1220,75,71,62,302,1322,4,1340,1326,-14,0,0,,,,,,
2015,4,16,4,DL,674,N664DN,STT,ATL,1430,1443,13,23,1506,253,245,212,1599,1838,10,1843,1848,5,0,0,,,,,,
2015,6,10,3,US,1945,N725UW,CLT,CLE,2020,2056,36,30,2126,92,103,66,430,2232,7,2152,2239,47,0,0,,11,0,36,0,0
2015,2,5,4,UA,1582,N21723,ORD,MSY,1531,1634,63,11,1645,148,114,98,837,1823,5,1759,1828,29,0,0,,0,0,1,28,0
2015,7,12,7,WN,467,N961WN,SMF,SAN,1755,1808,13,9,1817,85,82,70,480,1927,3,1920,1930,10,0,0,,,,,,
2015,10,14,3,UA,1194,N18119,12892,13930,845,848,3,19,907,253,244,211,1744,1438,14,1458,1452,-6,0,0,,,,,,
2015,1,21,3,DL,1421,N998AT,ATL,XNA,2048,2045,-3,17,2102,118,114,90,589,2132,7,2146,2139,-7,0,0,,,,,,
2015,11,28,6,EV,5477,N722EV,DTW,ELM,1006,958,-8,18,1016,70,71,50,332,1106,3,1116,1109,-7,0,0,,,,,,
2015,7,5,7,MQ,3132,N630MQ,CID,ORD,1219,,,,,74,,,196,,,1333,,,0,1,A,,,,,
2015,4,3,5,OO,2881,N874AS,TUS,LAX,620,613,-7,14,627,98,112,77,451,744,21,758,805,7,0,0,,,,,,
2015,9,21,1,WN,1906,N7730A,BUR,LAS,1105,1101,-4,10,1111,65,55,40,223,1151,5,1210,1156,-14,0,0,,,,,,
2015,9,11,5,OO,7377,N455CA,BTM,SLC,1145,1145,0,16,1201,82,85,63,358,1304,6,1307,1310,3,0,0,,,,,,
2015,6,13,6,WN,4254,N7716A,MDW,MSP,1855,2213,198,33,2246,85,108,70,349,2356,5,2020,1,221,0,0,,23,0,198,0,0
2015,4,4,6,MQ,2924,N517MQ,BNA,ORD,620,613,-7,30,643,103,113,78,409,801,5,803,806,3,0,0,,,,,,
2015,4,2,4,WN,3061,N220WN,SAN,PHX,1655,1744,49,13,1757,70,69,50,304,1847,6,1805,1853,48,0,0,,0,0,9,39,0
2015,2,18,3,WN,464,N212WN,FNT,BWI,550,549,-1,21,610,105,94,69,452,719,4,735,723,-12,0,0,,,,,,
2015,1,8,4,WN,2518,N7733B,SLC,LAS,930,949,19,22,1011,80,83,57,368,1008,4,950,1012,22,0,0,,3,0,0,19,0
2015,2,9,1,EV,4522,N13124,EWR,BNA,725,719,-6,25,744,155,147,116,748,840,6,900,846,-14,0,0,,,,,,
2015,9,7,1,AS,621,N320AS,LAS,PDX,1955,1944,-11,13,1957,124,127,110,763,2147,4,2159,2151,-8,0,0,,,,,,
2015,8,23,7,MQ,3258,N614MQ,ORD,BWI,1140,1139,-1,14,1153,122,107,88,622,1421,5,1442,1426,-16,0,0,,,,,,
2015,9,5,6,WN,5814,N383SW,ATL,JAX,2025,2021,-4,10,2031,70,58,42,270,2113,6,2135,2119,-16,0,0,,,,,,
2015,4,4,6,EV,2567,N673AE,VPS,DFW,546,543,-3,12,555,133,141,111,641,746,18,759,804,5,0,0,,,,,,
2015,7,30,4,WN,458,N366SW,STL,BNA,1900,2055,115,6,2101,60,59,45,272,2146,8,2000,2154,114,0,0,,0,0,0,114,0
2015,9,13,7,MQ,3677,N8EGMQ,ORD,SYR,1455,1454,-1,9,1503,107,100,89,607,1732,2,1742,1734,-8,0,0,,,,,,
2015,4,9,4,WN,2671,N218WN,MCO,SJU,1450,1558,68,8,1606,160,155,142,1189,1828,5,1730,1833,63,0,0,,0,0,11,52,0
2015,5,24,7,UA,1255,N38443,CLE,ORD,1440,1441,1,10,1451,82,77,57,315,1448,10,1502,1458,-4,0,0,,,,,,
2015,1,15,4,EV,3928,N19966,EWR,BNA,1300,1259,-1,20,1319,151,159,126,748,1425,13,1431,1438,7,0,0,,,,,,
2015,11,25,3,UA,1641,N39450,SRQ,ORD,1301,1251,-10,11,1302,176,170,153,1050,1435,6,1457,1441,-16,0,0,,,,,,
2015,12,23,3,WN,2856,N767SW,SNA,SMF,1655,1749,54,10,1759,85,96,81,404,1920,5,1820,1925,65,0,0,,11,0,5,49,0
2015,8,25,2,DL,2078,N323US,SLC,SAN,1505,1507,2,13,1520,112,105,90,626,1550,2,1557,1552,-5,0,0,,,,,,
2015,9,17,4,AA,1850,N567UW,MCO,PHL,1020,1043,23,16,1059,141,137,117,861,1256,4,1241,1300,19,0,0,,0,0,16,3,0
2015,12,11,5,EV,5810,N11565,IAH,HRL,1144,1156,12,11,1207,72,63,49,295,1256,3,1256,1259,3,0,0,,,,,,
2015,8,26,3,EV,4684,N16918,PNS,IAH,1736,1731,-5,11,1742,102,109,86,489,1908,12,1918,1920,2,0,0,,,,,,
2015,5,3,7,UA,1098,N57439,MSY,IAH,705,659,-6,8,707,76,67,50,305,757,9,821,806,-15,0,0,,,,,,
2015,5,16,6,EV,4100,N12996,RDU,EWR,1038,1031,-7,16,1047,99,92,71,416,1158,5,1217,1203,-14,0,0,,,,,,
2015,4,23,4,DL,2688,N979AT,LGA,BOS,1700,1659,-1,13,1712,83,63,44,184,1756,6,1823,1802,-21,0,0,,,,,,
2015,3,20,5,AA,1246,N3MDAA,ORD,FLL,1005,1012,7,13,1025,183,174,155,1182,1400,6,1408,1406,-2,0,0,,,,,,
2015,9,4,5,WN,221,N925WN,ALB,BWI,925,921,-4,8,929,75,61,46,289,1015,7,1040,1022,-18,0,0,,,,,,
2015,7,6,1,AA,2248,N3LMAA,SNA,ORD,850,844,-6,14,858,241,250,228,1726,1446,8,1451,1454,3,0,0,,,,,,
2015,6,14,7,WN,2609,N8322X,SJC,DEN,1000,1000,0,10,1010,155,137,121,948,1311,6,1335,1317,-18,0,0,,,,,,
2015,9,22,2,WN,1906,N7818L,SJC,BUR,935,933,-2,10,943,60,55,42,296,1025,3,1035,1028,-7,0,0,,,,,,
2015,12,17,4,B6,1585,N284JB,BOS,PIT,1515,1513,-2,13,1526,108,111,94,496,1700,4,1703,1704,1,0,0,,,,,,
2015,9,13,7,OO,5638,N795SK,SFO,SBA,1620,1639,19,20,1659,75,71,46,262,1745,5,1735,1750,15,0,0,,0,0,15,0,0
2015,5,31,7,AA,1524,N547AA,SAT,DFW,1715,1706,-9,11,1717,76,75,42,247,1759,22,1831,1821,-10,0,0,,,,,,
2015,9,8,2,MQ,3391,N674MQ,DCA,CVG,1350,1353,3,26,1419,92,114,69,411,1528,19,1522,1547,25,0,0,,25,0,0,0,0
2015,1,21,3,WN,512,N793SA,MKE,BWI,1830,1906,36,15,1921,115,112,92,641,2153,5,2125,2158,33,0,0,,0,0,33,0,0
2015,3,5,4,B6,824,N206JB,MCO,DCA,1830,1826,-4,10,1836,128,168,92,759,2008,66,2038,2114,36,0,0,,36,0,0,0,0
2015,6,1,1,WN,560,N706SW,BNA,MCI,2150,2200,10,9,2209,95,83,70,491,2319,4,2325,2323,-2,0,0,,,,,,
2015,5,20,3,WN,801,N949WN,TPA,HOU,705,703,-2,8,711,140,124,110,781,801,6,825,807,-18,0,0,,,,,,
2015,5,13,3,UA,1693,N73251,DEN,LGA,1110,1111,1,13,1124,235,202,184,1620,1628,5,1705,1633,-32,0,0,,,,,,
2015,10,29,4,HA,316,N493HA,12173,13830,1800,1803,3,11,1814,37,36,20,100,1834,5,1837,1839,2,0,0,,,,,,
2015,2,2,1,US,2101,,BOS,DCA,600,,,,,101,,,399,,,741,,,0,1,B,,,,,
2015,10,22,4,WN,657,N7827A,10721,10821,810,803,-7,18,821,100,85,63,369,924,4,950,928,-22,0,0,,,,,,
2015,6,19,5,DL,1996,N939DL,MSP,LGA,658,809,71,14,823,167,149,125,1020,1128,10,1045,1138,53,0,0,,0,0,53,0,0
2015,9,20,7,WN,181,N464WN,BWI,ORF,1650,1715,25,9,1724,55,44,31,159,1755,4,1745,1759,14,0,0,,,,,,
2015,2,8,7,AA,1205,N3AFAA,EWR,MIA,550,547,-3,13,600,187,165,147,1085,827,5,857,832,-25,0,0,,,,,,
2015,4,3,5,WN,3660,N7707C,MCI,DEN,2025,2018,-7,7,2025,110,118,102,533,2107,9,2115,2116,1,0,0,,,,,,
2015,2,6,5,VX,910,N633VA,LAS,BOS,1450,1741,171,18,1759,290,299,273,2381,132,8,2240,140,180,0,0,,0,0,0,171,9
2015,6,16,2,OO,5597,N708SK,SBN,ORD,1824,1820,-4,15,1835,50,57,28,84,1803,14,1814,1817,3,0,0,,,,,,
2015,5,31,7,F9,558,N906FR,SAN,DEN,1900,1857,-3,10,1907,132,133,112,853,2159,11,2212,2210,-2,0,0,,,,,,
2015,12,13,7,UA,1464,N39726,RSW,IAH,635,626,-9,11,637,156,,,861,1116,13,811,1129,,1,0,,,,,,
2015,7,11,6,OO,5206,N107SY,SAT,SFO,1559,1604,5,13,1617,236,226,201,1482,1738,12,1755,1750,-5,0,0,,,,,,
2015,12,14,1,EV,4370,N16976,EWR,CHS,2100,,,,,126,,,628,,,2306,,,0,1,C,,,,,
2015,12,31,4,UA,393,N62892,LAX,DEN,811,801,-10,18,819,158,160,107,862,1106,35,1149,1141,-8,0,0,,,,,,
2015,4,16,4,DL,2451,N358NB,ATL,MEM,1340,1339,-1,10,1349,87,72,57,332,1346,5,1407,1351,-16,0,0,,,,,,
2015,3,16,1,EV,4387,N11119,MOB,IAH,1521,1520,-1,7,1527,95,83,69,427,1636,7,1656,1643,-13,0,0,,,,,,
2015,10,12,1,EV,4943,N759EV,13232,13487,1714,,,,,93,,,349,,,1847,,,0,1,A,,,,,
2015,1,21,3,AA,330,N3DRAA,PBI,ORD,600,551,-9,12,603,197,195,176,1144,759,7,817,806,-11,0,0,,,,,,
2015,9,19,6,WN,1565,N370SW,HOU,BNA,1510,1524,14,11,1535,110,103,88,670,1703,4,1700,1707,7,0,0,,,,,,
2015,5,11,1,DL,763,N954AT,BOS,JFK,1230,1227,-3,23,1250,78,76,44,187,1334,9,1348,1343,-5,0,0,,,,,,
2015,11,19,4,OO,5646,N929SW,SFO,SBA,1047,1044,-3,22,1106,78,72,46,262,1152,4,1205,1156,-9,0,0,,,,,,
2015,6,30,2,DL,2518,N967AT,ATL,VPS,2205,2230,25,17,2247,72,66,42,250,2229,7,2217,2236,19,0,0,,0,0,19,0,0
2015,8,10,1,EV,3948,N29917,ORD,LAN,1737,,,,,62,,,179,,,1939,,,0,1,C,,,,,
2015,12,10,4,AA,1612,N385AA,MIA,ORD,1835,1841,6,31,1912,207,206,165,1197,2057,10,2102,2107,5,0,0,,,,,,
2015,3,21,6,VX,501,N842VA,JFK,FLL,800,802,2,31,833,185,185,144,1069,1057,10,1105,1107,2,0,0,,,,,,
2015,1,22,4,VX,923,N835VA,LAX,SFO,1635,1637,2,11,1648,75,72,55,337,1743,6,1750,1749,-1,0,0,,,,,,
2015,3,13,5,EV,4350,N12563,LRD,IAH,1616,1609,-7,12,1621,73,78,56,301,1717,10,1729,1727,-2,0,0,,,,,,
2015,8,7,5,AA,573,N741UW,RSW,PHL,600,553,-7,17,610,158,170,148,993,838,5,838,843,5,0,0,,,,,,
2015,2,10,2,OO,5402,N298SW,SMF,SFO,2045,2036,-9,13,2049,52,52,35,86,2124,4,2137,2128,-9,0,0,,,,,,
2015,12,30,3,UA,1968,N404UA,SFO,SEA,2121,2128,7,15,2143,133,123,97,679,2320,11,2334,2331,-3,0,0,,,,,,
2015,4,29,3,AA,2411,N3FPAA,SFO,ORD,750,742,-8,17,759,262,259,221,1846,1340,21,1412,1401,-11,0,0,,,,,,
2015,4,27,1,MQ,2931,N809MQ,ORD,BMI,1034,1033,-1,14,1047,54,40,24,116,1111,2,1128,1113,-15,0,0,,,,,,
2015,10,21,3,DL,442,N187DN,12478,14771,1645,1643,-2,13,1656,395,355,332,2586,1928,10,2020,1938,-42,0,0,,,,,,
2015,6,12,5,DL,1401,N961DL,LGA,ATL,959,1002,3,60,1102,158,173,106,762,1248,7,1237,1255,18,0,0,,18,0,0,0,0
2015,5,25,1,DL,1880,N127DL,SFO,ATL,2230,2232,2,17,2249,278,272,247,2139,556,8,608,604,-4,0,0,,,,,,
2015,3,14,6,WN,1473,N790SW,ECP,BNA,840,847,7,10,857,80,77,62,401,959,5,1000,1004,4,0,0,,,,,,
2015,12,5,6,WN,1849,N444WN,RNO,SAN,1205,1200,-5,10,1210,85,84,69,488,1319,5,1330,1324,-6,0,0,,,,,,
2015,5,2,6,WN,2554,N8307K,DAL,TPA,1755,1804,9,10,1814,135,127,112,917,2106,5,2110,2111,1,0,0,,,,,,
2015,5,27,3,MQ,3532,N908MQ,ORD,RIC,1840,1838,-2,21,1859,134,116,91,642,2130,4,2154,2134,-20,0,0,,,,,,
2015,1,21,3,DL,2074,N921AT,JAN,ATL,1826,1824,-2,12,1836,87,67,49,341,2025,6,2053,2031,-22,0,0,,,,,,
2015,7,29,3,B6,102,N309JB,JFK,BUF,1859,1919,20,20,1939,108,72,49,301,2028,3,2047,2031,-16,0,0,,,,,,
2015,8,22,6,EV,4455,N15983,MEM,ORD,1103,1140,37,13,1153,112,94,76,491,1309,5,1255,1314,19,0,0,,0,0,19,0,0
2015,4,13,1,US,548,N602AW,PHX,MKE,1859,1855,-4,12,1907,200,197,182,1460,9,3,19,12,-7,0,0,,,,,,
2015,6,16,2,OO,6196,N748SK,ONT,IAH,645,645,0,17,702,205,201,178,1334,1200,6,1210,1206,-4,0,0,,,,,,
2015,8,29,6,AA,1879,N722US,CLT,BDL,745,738,-7,17,755,116,103,81,644,916,5,941,921,-20,0,0,,,,,,
2015,3,8,7,MQ,2913,N617MQ,GPT,DFW,621,617,-4,9,626,119,107,78,500,744,20,820,804,-16,0,0,,,,,,
2015,1,12,1,EV,5301,N921EV,ATL,MGM,1820,2115,175,15,2130,54,54,36,147,2106,3,1814,2109,175,0,0,,0,0,0,175,0
2015,2,9,1,AA,1608,N566AA,PDX,DFW,813,805,-8,10,815,220,209,189,1616,1324,10,1353,1334,-19,0,0,,,,,,
2015,5,10,7,UA,1139,N33266,EWR,ORD,1321,1401,40,18,1419,154,149,114,719,1513,17,1455,1530,35,0,0,,0,0,32,3,0
2015,4,5,7,EV,5441,N858AS,ATL,EVV,905,905,0,16,921,83,89,68,350,929,5,928,934,6,0,0,,,,,,
2015,1,5,1,OO,2585,N868CA,EUG,LAX,705,651,-14,15,706,140,162,113,748,859,34,925,933,8,0,0,,,,,,
2015,11,19,4,DL,637,N961AT,LAS,LAX,1307,1305,-2,25,1330,73,77,42,236,1412,10,1420,1422,2,0,0,,,,,,
2015,5,24,7,UA,1742,N35260,SFO,LAS,2232,2230,-2,17,2247,94,88,62,414,2349,9,6,2358,-8,0,0,,,,,,
2015,7,21,2,EV,5138,N856AS,AEX,ATL,1400,1458,58,12,1510,101,100,81,500,1731,7,1641,1738,57,0,0,,0,0,2,55,0
2015,4,21,2,DL,2223,N938DN,ORD,MSP,1505,1509,4,16,1525,88,81,63,334,1628,2,1633,1630,-3,0,0,,,,,,
